32.0000,4.0860,11.0000,34.6483,347.0202,0.0000
31.9735,4.3765,11.1150,22.9292,14.4552,5.6682
32.0256,4.6323,11.3173,12.4085,35.9751,5.6666
32.1631,4.8971,11.5067,6.5806,46.5928,3.7694
32.3462,5.1563,11.6798,3.4678,51.4999,2.1876
32.5618,5.4000,11.8514,1.7866,53.2943,1.1664
32.7919,5.6235,12.0229,0.9089,54.0248,0.6017
33.0300,5.8234,12.1957,0.4582,54.2645,0.3047
33.2741,5.9976,12.3714,0.2288,54.2726,0.1522
33.5198,6.1450,12.5481,0.1139,54.2962,0.0758
33.7670,6.2652,12.7258,0.0565,54.2579,0.0376
34.0146,6.3577,12.9040,0.0280,54.1460,0.0186
34.2627,6.4225,13.0832,0.0139,54.1558,0.0092
34.5112,6.4594,13.2628,0.0069,54.0887,0.0046
34.7595,6.4684,13.4426,0.0034,54.0556,0.0022
35.0077,6.4495,13.6225,0.0017,54.0392,0.0011
35.2559,6.4028,13.8026,0.0008,54.0311,0.0006
35.5036,6.3280,13.9824,0.0004,54.0928,0.0003
35.7515,6.2254,14.1619,0.0002,54.1233,0.0001
36.0002,6.0948,14.3418,0.0001,54.1978,0.0001
36.2488,5.9364,14.5211,0.0000,54.2901,0.0000
36.4977,5.7500,14.7000,0.0000,54.3358,0.0000
36.7464,5.5356,14.8785,0.0000,54.4130,0.0000
36.9954,5.2934,15.0566,0.0000,54.4513,0.0000
37.2445,5.0232,15.2346,0.0000,54.4702,0.0000
37.4936,4.7251,15.4125,0.0000,54.4796,0.0000
37.7427,4.3991,15.5903,0.0000,54.4842,0.0000
37.9919,4.0451,15.7682,0.0000,54.4865,0.0000
38.2399,3.6633,15.9451,0.0000,54.3881,0.0000
38.4865,3.2535,16.1218,0.0000,54.2485,0.0000
38.7319,3.6255,16.2984,0.0000,54.1149,0.0000
38.9764,3.9697,16.4753,0.0000,54.0067,0.0000
39.2197,4.2859,16.6521,0.0000,53.9592,0.0000
39.4629,4.5742,16.8290,0.0000,53.9354,0.0000
39.7060,4.8346,17.0061,0.0000,53.9235,0.0000
39.9491,5.0671,17.1832,0.0000,53.9176,0.0000
40.1921,5.2716,17.3603,0.0000,53.9147,0.0000
40.4351,5.4482,17.5374,0.0000,53.9132,0.0000
40.6782,5.5969,17.7145,0.0000,53.9124,0.0000
40.9212,5.7176,17.8917,0.0000,53.9121,0.0000
41.1643,5.8105,18.0688,0.0000,53.9119,0.0000
41.4073,5.8754,18.2460,0.0000,53.9118,0.0000
41.6503,5.9124,18.4231,0.0000,53.9118,0.0000
41.8933,5.9214,18.6003,0.0000,53.9117,0.0000
42.1340,5.9026,18.7757,0.0000,53.7069,0.0000
42.3640,5.8558,18.9446,0.0000,52.6863,0.0000
42.5741,5.7811,19.1047,0.0000,50.4348,0.0000
42.7299,5.6785,19.2334,0.0000,41.5538,0.0000
42.8574,5.5479,19.3774,0.0000,33.5414,0.0000
42.9599,5.3894,19.5319,0.0000,24.1955,0.0000
43.0361,5.2030,19.7014,0.0000,15.0846,0.0000
43.0864,4.9887,19.8883,0.0000,9.0289,0.0000
43.1179,4.7464,20.0862,0.0000,5.3393,0.0000
43.1373,4.4763,20.2938,0.0000,3.1140,0.0000
43.1490,4.1782,20.5095,0.0000,1.1296,0.0000
43.1534,3.8521,20.7322,0.0000,357.2324,0.0000
43.1422,3.4982,20.9636,0.0000,352.1151,0.0000
43.1083,3.1163,21.2088,0.0000,345.2251,0.0000
43.0417,2.7065,21.4612,0.0000,338.8290,0.0000
42.9399,3.0786,21.7240,0.0000,332.4971,0.0000
42.8051,3.4228,21.9830,0.0000,328.0204,0.0000
42.6462,3.7390,22.2374,0.0000,324.7286,0.0000
42.4668,4.0273,22.4911,0.0000,321.4627,0.0000
42.2710,4.2877,22.7369,0.0000,319.0648,0.0000
42.0645,4.5201,22.9751,0.0000,317.2599,0.0000
41.8504,4.7247,23.2067,0.0000,315.6398,0.0000
41.6299,4.9013,23.4322,0.0000,313.7837,0.0000
41.4008,5.0499,23.6518,0.0000,312.1218,0.0000
41.1642,5.1707,23.8657,0.0000,310.2471,0.0000
40.9196,5.2635,24.0728,0.0000,308.7544,0.0000
40.6690,5.3285,24.2739,0.0000,307.5438,0.0000
40.4142,5.3654,24.4697,0.0000,306.2109,0.0000
40.1557,5.3745,24.6590,0.0000,304.9590,0.0000
39.8955,5.3556,24.8409,0.0000,303.4105,0.0000
39.6314,5.3089,25.0151,0.0000,302.2550,0.0000
39.3645,5.2342,25.1836,0.0000,301.4103,0.0000
39.0962,5.1315,25.3474,0.0000,300.6690,0.0000
38.8271,5.0010,25.5070,0.0000,300.0635,0.0000
38.5581,4.8425,25.6627,0.0000,299.4165,0.0000
38.2880,4.6561,25.8150,0.0000,298.8145,0.0000
38.0198,4.4418,25.9625,0.0000,297.6335,0.0000
37.7510,4.1995,26.1033,0.0000,296.3144,0.0000
37.4809,3.9293,26.2368,0.0000,294.9184,0.0000
37.2129,3.6312,26.3613,0.0000,292.5306,0.0000
36.9463,3.3052,26.4719,0.0000,288.6301,0.0000
36.6740,2.9513,26.5637,0.0000,285.0329,0.0000
36.3968,3.3233,26.6382,0.0000,282.4118,0.0000
36.1165,3.6675,26.6999,0.0000,280.4888,0.0000
35.8344,3.9837,26.7521,0.0000,278.8246,0.0000
35.5505,4.2720,26.7962,0.0000,277.5909,0.0000
35.2661,4.5324,26.8341,0.0000,276.6793,0.0000
34.9813,4.7648,26.8674,0.0000,275.9258,0.0000
34.6955,4.9694,26.8971,0.0000,275.4700,0.0000
34.4096,5.1460,26.9245,0.0000,275.1274,0.0000
34.1236,5.2947,26.9501,0.0000,274.7590,0.0000
33.8375,5.4154,26.9739,0.0000,274.5708,0.0000
33.5514,5.5083,26.9968,0.0000,274.3987,0.0000
33.2652,5.5732,27.0188,0.0000,274.3108,0.0000
32.9789,5.6102,27.0404,0.0000,274.2659,0.0000
32.6927,5.6192,27.0618,0.0000,274.2429,0.0000
32.4064,5.6004,27.0830,0.0000,274.2312,0.0000
32.1202,5.5536,27.1042,0.0000,274.2252,0.0000
31.8339,5.4789,27.1253,0.0000,274.2222,0.0000
31.5476,5.3762,27.1465,0.0000,274.2206,0.0000
31.2614,5.2457,27.1676,0.0000,274.1537,0.0000
30.9752,5.0872,27.1884,0.0000,274.1196,0.0000
30.6889,4.9008,27.2090,0.0000,274.1022,0.0000
30.4027,4.6865,27.2295,0.0000,274.0932,0.0000
30.1596,4.7314,27.2500,0.0000,274.0887,0.0000
29.9671,4.8590,27.2705,0.0000,274.0864,0.0000
29.7570,4.9949,27.2909,0.0000,274.0852,0.0000
29.5190,5.1156,27.3114,0.0000,274.0846,0.0000
29.2561,5.2091,27.3318,0.0000,274.0843,0.0000
28.9760,5.2679,27.3522,0.0000,274.0841,0.0000
28.6898,5.2888,27.3727,0.0000,274.0840,0.0000
28.4814,5.3395,27.3931,0.0000,274.0840,0.0000
28.3565,5.4657,27.4136,0.0000,274.0840,0.0000
28.2255,5.6134,27.4340,0.0000,274.0840,0.0000
28.0684,5.7660,27.4544,0.0000,274.0839,0.0000
27.8796,5.9141,27.4749,0.0000,274.0839,0.0000
27.6591,6.0481,27.4953,0.0000,274.0839,0.0000
27.4099,6.1590,27.5158,0.0000,274.0839,0.0000
27.1386,6.2386,27.5362,0.0000,274.0839,0.0000
26.8543,6.2812,27.5567,0.0000,274.0839,0.0000
26.5680,6.2914,27.5773,0.0000,274.0839,0.0000
26.2817,6.2935,27.5978,0.0000,274.0839,0.0000
25.9955,6.2939,27.6182,0.0000,274.0839,0.0000
25.7245,6.2940,27.6376,0.0000,273.2998,0.0000
25.5697,6.2940,27.6465,0.0000,272.1135,0.0000
