8.0000,4.1136,6.0000,28.0536,27.7941,0.0000
8.0524,4.0538,6.0994,18.9536,18.2680,358.4063
8.1233,4.0625,6.3143,10.4367,10.0476,358.3662
8.1663,4.1402,6.5571,5.6314,5.4702,358.8880
8.1948,4.1992,6.8543,2.8025,2.7455,359.3773
8.2092,4.2429,7.1536,1.3975,1.3761,359.6720
8.2164,4.2677,7.4538,0.6978,0.6890,359.8318
8.2200,4.2807,7.7537,0.3486,0.3448,359.9149
8.2218,4.2873,8.0537,0.1743,0.1724,359.9572
8.2227,4.2906,8.3537,0.0871,0.0862,359.9785
8.2231,4.2923,8.6537,0.0436,0.0431,359.9892
8.2234,4.2932,8.9537,0.0218,0.0216,-0.0054
8.2235,4.2936,9.2537,0.0109,0.0108,-0.0027
8.2235,4.2656,9.5537,0.0054,0.0054,-0.0013
8.2235,4.2097,9.8537,0.0027,0.0027,-0.0007
8.2236,4.1259,10.1537,0.0014,0.0013,-0.0003
8.2236,4.0142,10.4538,0.0007,0.4176,-0.0002
8.2258,3.8746,10.7538,0.0003,2.5655,-0.0001
8.2391,4.2467,11.0513,0.0002,6.2429,0.0000
8.2713,4.5908,11.3457,0.0001,9.3493,0.0000
8.3192,4.9071,11.6369,0.0000,12.0758,0.0000
8.3810,5.1954,11.9259,0.0000,13.8886,0.0000
8.4519,5.4557,12.2123,0.0000,15.0931,0.0000
8.5287,5.6882,12.4971,0.0000,15.8904,0.0000
8.6094,5.8927,12.7805,0.0000,16.4150,0.0000
8.6927,6.0693,13.0635,0.0000,16.7881,0.0000
8.7779,6.2180,13.3459,0.0000,16.9762,0.0000
8.8641,6.3388,13.6280,0.0000,17.0711,0.0000
8.9506,6.4316,13.9100,0.0000,17.1189,0.0000
9.0375,6.4965,14.1919,0.0000,17.1430,0.0000
9.1244,6.5335,14.4738,0.0000,17.1552,0.0000
9.2114,6.5426,14.7557,0.0000,17.1613,0.0000
9.2985,6.5237,15.0376,0.0000,17.1644,0.0000
9.3855,6.4769,15.3194,0.0000,17.1659,0.0000
9.4725,6.4022,15.6008,0.0000,17.3076,0.0000
9.5602,6.2996,15.8822,0.0000,18.4117,0.0000
9.6537,6.1690,16.1632,0.0000,20.0620,0.0000
9.7559,6.0106,16.4432,0.0000,23.4408,0.0000
9.8751,5.8242,16.7180,0.0000,28.5646,0.0000
